dataset	x	y
star	30.2800808492	59.7416430134
star	87.9377177445	62.572162683
star	58.3509360562	91.8460179324
star	39.7317487579	16.6112710374
star	46.5242239801	62.933618023
star	74.295552598	47.774868335
star	58.8650876604	89.8465124909
star	38.6585332859	15.1763718793
star	40.1338272099	63.5409502694
star	43.3206411345	62.9362870565
star	55.4196525403	80.5933345856
star	65.2937038511	66.5443256428
star	62.2051155567	76.5527714059
star	56.4216512082	31.8443097863
star	44.0088662247	35.411439745
star	39.3307515598	17.3769911959
star	54.4343351879	29.725772785
star	58.7351075268	88.6529998634
star	65.3879921045	26.9040709129
star	59.9407524146	85.6143842598
star	50.3055424784	63.9892331343
star	59.1411156819	87.7014787302
star	55.7182351834	83.2206777679
star	58.9423531711	89.6034571903
star	65.6687699918	65.9287010083
star	64.6516960305	67.3926609171
star	57.1663834117	32.8798756832
star	39.4095177705	18.1256230468
star	60.2905339641	84.457096575
star	39.1055373508	14.8082724705
star	45.0356964438	45.0907268786
star	53.6934546274	74.4085116269
star	72.7365917102	34.023581537
star	44.0321090117	36.1939205862
star	86.1375877755	62.9877259799
star	44.5322697664	35.7025192817
star	60.8277878585	83.886575509
star	42.7818164601	29.162944837
star	51.0215608443	65.8751743454
star	58.2216397966	34.2113315098
star	38.877999463	15.1963244547
star	51.7961604486	68.1118377955
star	59.6450597255	88.4700640313
star	70.8691433933	63.4156885785
star	76.1249796617	50.1869055295
star	73.9114196545	28.7063498539
star	51.1869112651	27.2900016415
star	63.4560463762	28.4123788367
star	76.0006463536	16.0622689786
star	69.5325497584	43.8870076669
star	54.4387487909	78.242323901
star	39.5129176066	16.875198455
star	36.4702640886	54.2649356177
star	29.0470919528	61.4134359353
star	38.5529502569	15.0365131147
star	38.5108656716	14.5013195768
star	58.7801220533	90.561441082
star	73.7731937515	28.5893396825
star	77.0429813188	14.8506781401
star	85.4014121578	59.1985629919
star	60.4677962792	31.8088868508
star	54.4579248015	29.9867578316
star	46.3634509876	42.8089857456
star	38.8740385345	15.7954124534
star	79.8137045722	54.1157521223
star	71.9432676716	36.7407440439
star	38.2721131809	51.4735796301
star	38.9130363431	15.4899692415
star	74.7555977829	17.9382967887
star	53.7057060861	29.7249675938
star	50.2563299873	63.4916713626
star	71.9288792205	45.7575680331
star	54.4064015917	78.0934181879
star	40.4439638644	22.2012509584
star	78.5568343838	52.7439663471
star	39.6159864562	17.4813610987
star	50.6290476401	63.3157954023
star	77.3602148423	15.0333730943
star	38.5450321349	14.9609929903
star	41.7671420779	18.0819460543
star	63.6346163154	28.4148968087
star	76.8664907299	16.3888262472
star	38.9996749422	15.398903025
star	61.1037341824	31.0630989022
star	32.7357193671	58.2681122811
star	40.3268962476	50.2562688101
star	38.8435289544	15.3830284619
star	38.9720894675	51.4283179632
star	58.1419852753	92.4641823191
star	39.2563516911	15.6554996225
star	77.5048078526	63.1701682654
star	60.3042585363	86.1020652574
star	40.3623128634	63.3708110493
star	38.8520375212	15.3017987003
star	64.9851007919	66.9129302181
star	46.2831430196	44.5858632597
star	38.9790108301	14.7912978134
star	63.9208586632	72.6626592731
star	58.4567907471	91.0883971195
star	35.0705681662	54.7763996776
star	60.4562922052	85.5589584116
star	54.9670975336	79.3752215335
star	71.0358206277	45.5012218355
star	49.819028103	26.0631818036
star	41.2046648991	22.8884826143
star	38.8973487908	14.5684951867
star	43.0747680452	29.164874806
star	42.7892463641	47.3809757547
star	45.7990320984	41.6203580309
star	39.2313325864	14.6819535256
star	44.8572997366	37.5527243552
star	87.238260447	63.3603449303
star	39.7591387019	16.0581069663
star	34.6595066063	55.7964072648
star	45.0795042397	39.2460626831
star	71.4986084304	63.2664972311
star	64.6284484268	68.0176220577
star	62.6643017162	77.3047015503
star	60.8881776628	81.8282798624
star	27.5777447689	62.5184468587
star	40.1629157442	18.0084443179
star	51.0438829983	27.5320193458
star	65.344542801	67.0862321349
star	41.4759633693	16.9687852269
star	41.8602703588	24.871703109
star	64.0629875776	70.3632376694
star	81.4735845494	55.2475375605
star	57.9679167635	91.4961842339
star	65.9177021099	64.2159720089
star	42.16428141	17.5327909125
star	64.7816697483	68.6982776203
star	58.4367720788	91.7936776757
star	87.7471710197	62.3644884037
star	48.8207211622	25.3094332025
star	57.381422417	89.2189746857
star	40.5364610928	16.5513080945
star	48.8665345414	24.5751512892
star	38.7017401979	14.5673501826
star	47.3057414672	63.5356320946
star	40.0715151506	19.7628785419
star	50.9874160325	66.9708472018
star	39.7273219523	17.7427833259
star	27.8315530614	63.4577427226
star	60.7180453494	32.0223986097
star	40.2717738558	63.260469899
star	54.9542826669	79.6366538678
star	39.5584807511	50.7316883959
star	38.5408249205	51.6509540839
star	60.8818246549	83.691361165
star	39.0779817408	15.1217331245
star	63.4211270407	71.8215741252
star	69.6307974648	63.0262676889
star	39.9256760618	20.0072995211
star	71.3351179851	45.4809640835
star	44.9003990351	38.6621087066
star	81.0522739765	55.3514887285
star	48.6837128248	63.0244180536
star	70.0033169529	43.4749524852
star	43.3916127767	46.6762787816
star	62.5354760586	75.1119905477
star	53.5163193989	73.9696393907
star	70.0980666505	44.4516281802
star	58.9620236832	88.87563423
star	78.3696651505	62.940285322
star	50.6066453722	26.2695348794
star	47.9457694142	23.7863278211
star	32.1522204992	57.8496963526
star	39.8645674676	18.6409505368
high_lines	62.5180501128	77.7304039742
high_lines	77.0275099713	35.256099041
high_lines	36.4168029733	33.6941709516
high_lines	55.8552890639	28.2652860113
high_lines	59.3345151676	30.563865253
high_lines	56.5332443125	83.1989766153
high_lines	40.994045509	18.7435787938
high_lines	72.2693261094	25.4744205578
high_lines	29.5848891035	18.3332343369
high_lines	59.269111916	28.6591856136
high_lines	44.2178742721	26.729971038
high_lines	43.160973853	71.9773483833
high_lines	71.3331991789	78.0192137094
high_lines	54.7594508055	75.8827315133
high_lines	34.9761540776	66.790121633
high_lines	88.5627991609	68.873075125
high_lines	87.7165490922	86.0218354733
high_lines	55.2797013138	19.8536545418
high_lines	53.7731503629	71.7730894964
high_lines	67.3454995769	33.4121315583
high_lines	43.369247302	84.6288306329
high_lines	36.8393401359	14.9461219756
high_lines	47.1138372322	71.7676558262
high_lines	55.6528341403	68.9030528151
high_lines	59.1086758129	79.4376899974
high_lines	59.7163496515	69.4189628031
high_lines	65.840444075	78.0192792185
high_lines	54.1025408987	32.1055794913
high_lines	46.5547352337	33.8539185397
high_lines	29.9341093812	23.5274788426
high_lines	59.2807932878	25.7821658928
high_lines	81.5290248181	83.7357858431
high_lines	69.1100264472	19.0077912997
high_lines	45.8059147109	77.4742027773
high_lines	51.4700396011	71.2523547782
high_lines	33.6594025348	82.672031068
high_lines	46.7788016941	84.0143214755
high_lines	62.2131288445	84.4577327973
high_lines	66.3765199757	73.3313958529
high_lines	62.9025735266	72.6551922501
high_lines	59.7942974664	24.8479762314
high_lines	27.5237047427	28.5118165598
high_lines	54.7926544844	79.8805710232
high_lines	45.0831728157	19.7173078653
high_lines	41.1568022835	29.9976478802
high_lines	49.134144764	73.4943732127
high_lines	61.6433172409	29.5292601694
high_lines	43.2025720556	31.6391773287
high_lines	84.0455305148	73.7493737907
high_lines	53.4178308967	32.3892527357
high_lines	57.8377717072	77.7148526204
high_lines	35.3985584258	23.9646154573
high_lines	52.9471889594	67.2949854873
high_lines	56.4648123031	25.537074796
high_lines	34.7786561619	18.8305561608
high_lines	43.3830537176	70.3553892801
high_lines	36.9790005364	83.208466048
high_lines	60.0916287842	71.1588731845
high_lines	59.1198207921	32.9571065765
high_lines	77.5887728631	27.5221639118
high_lines	51.2747814593	27.7615792224
high_lines	59.7233478002	25.6634796282
high_lines	64.1555108297	15.468118633
high_lines	60.0152247274	35.6268381885
high_lines	48.193943217	74.9019107475
high_lines	35.7997224338	18.8587027396
high_lines	21.3347053872	32.6597072834
high_lines	15.1717916649	31.561846327
high_lines	16.7978816993	21.5423173941
high_lines	53.0845646429	22.1216786159
high_lines	78.9512096836	83.350408434
high_lines	60.3178522989	25.5238913182
high_lines	69.3537193067	19.9636681703
high_lines	81.6755378002	34.3507674608
high_lines	58.5543569865	37.7183648352
high_lines	52.8951875168	29.6197289118
high_lines	45.5915342478	32.5486973767
high_lines	49.7076079215	24.3464823347
high_lines	81.3836844236	68.0720736871
high_lines	76.988194785	28.5120436723
high_lines	37.0132393825	30.9360655007
high_lines	40.3210665594	24.4342983663
high_lines	58.4254580034	17.9590705009
high_lines	53.8911908152	26.4395912387
high_lines	55.8329769313	66.2961652929
high_lines	55.5524844723	31.9088407577
high_lines	44.4539255526	77.1335395595
high_lines	45.2657661955	22.4945773463
high_lines	71.1655507094	32.2075380536
high_lines	50.3879897882	17.2181498321
high_lines	50.5406472777	67.4660279954
high_lines	65.7175523439	16.6407013983
high_lines	24.9235632122	19.6574401277
high_lines	61.1102959766	25.8583650102
high_lines	57.1281218053	26.6671979417
high_lines	55.1088150391	18.3070400784
high_lines	41.4378714795	21.0357779427
high_lines	57.840544168	24.7442064706
high_lines	43.6141063425	78.3318184447
high_lines	45.4768330771	65.7558103326
high_lines	30.5986914249	26.2646336367
high_lines	46.1732522066	32.4674827356
high_lines	74.1640034703	85.8739325641
high_lines	44.9505883814	21.4411258134
high_lines	70.6063408095	64.3718611942
high_lines	78.7622164499	81.0767016507
high_lines	41.4856505182	69.4638623276
high_lines	54.9721268872	20.3193982533
high_lines	67.3869471106	67.6091749531
high_lines	58.0729718328	67.5352410613
high_lines	53.7419598031	16.3543344997
high_lines	64.5709488641	78.481397685
high_lines	66.750326078	81.244828486
high_lines	41.9128524399	34.8850608511
high_lines	67.5878550673	85.1288245695
high_lines	41.8914182002	74.0751560438
high_lines	56.0936470735	33.7048951699
high_lines	54.807933746	34.8238656601
high_lines	42.1041040475	22.0754807492
high_lines	40.6322278516	20.2134985881
high_lines	52.9473739254	34.6964496121
high_lines	37.1619145725	34.9270199582
high_lines	43.6260889369	31.348637041
high_lines	38.4578606572	25.1462223682
high_lines	39.8025029961	31.6694161868
high_lines	87.6953524862	64.1675056408
high_lines	55.0313695649	24.2329568985
high_lines	35.7875693564	70.4508935185
high_lines	45.7153978533	29.5048728853
high_lines	66.8294472512	70.9572107699
high_lines	72.7684415802	72.2759424228
high_lines	69.2157687261	70.6739445208
high_lines	65.2920773809	81.8698809666
high_lines	34.1693997898	74.6333930333
high_lines	52.2972508715	18.4544641946
high_lines	62.8920160731	23.9212796723
high_lines	60.2851241478	69.5922617796
high_lines	55.5667252079	18.7720780041
high_lines	33.6002874631	31.9702490493
high_lines	67.7380919972	77.8043458937
high_lines	72.2912258294	68.2846141662
high_lines	45.5148736705	83.6231138223
high_lines	60.5318650331	69.9040392495
high_lines	47.0121406417	25.164203411
high_lines	57.2857197502	67.4571845337
high_lines	61.0599302102	82.4506990912
high_lines	85.9092091977	76.8860961186
high_lines	54.941128709	29.9598560406
high_lines	54.2175644964	79.3122954394
high_lines	40.442412783	20.1777987813
high_lines	54.8350710379	27.9551470357
high_lines	21.6478432609	17.0578454027
high_lines	49.7407040525	72.3438433698
high_lines	23.4135107237	24.1160607719
high_lines	59.732748768	74.5995813235
high_lines	51.84188275	24.326537989
high_lines	35.1858799938	71.7877972645
high_lines	64.7894961861	28.6067623899
high_lines	39.3233407753	72.3579996199
high_lines	49.7222837847	72.8586203342
high_lines	46.8377217616	30.9104421207
high_lines	56.4486800942	66.246165661
high_lines	67.6408762363	81.0638026744
high_lines	51.0887333136	17.4207079071
high_lines	70.190150431	79.8160434122
high_lines	65.3288389858	69.9687837238
high_lines	36.4135340707	20.7575456385
high_lines	67.3338017288	32.7200934885
high_lines	50.4660915116	30.3719906993
high_lines	85.0253168668	69.8491345567
high_lines	57.8179140686	72.4076932358
high_lines	60.0625439375	28.814777535
high_lines	50.4927427013	65.8748574667
high_lines	70.091329673	77.740494552
high_lines	51.1903999641	71.448639888
high_lines	65.1787752457	30.4053395535
high_lines	50.2474856463	82.6942674236
high_lines	72.3540983643	73.2809688616
high_lines	56.3442763738	23.6860012577
high_lines	61.0239552705	33.3590429327
high_lines	44.6507777443	70.320552188
high_lines	33.0644395142	26.8465366859
dots	73.4955391914	82.4949722905
dots	72.4601179597	49.9800419682
dots	27.6013874297	48.5603052524
dots	49.4628494151	17.2190050427
dots	52.1591972004	48.7091070115
dots	51.3169942085	82.2334430733
dots	49.8693589711	17.2652304895
dots	72.4129293262	19.5285644019
dots	26.3684966383	17.7046420134
dots	49.9811722431	17.0482199775
dots	50.6092471041	17.3559441314
dots	51.1971850174	48.1355479751
dots	74.5008415725	82.893896156
dots	50.2686049601	82.9755929567
dots	52.4636620043	51.540518994
dots	72.4756971383	51.0695364146
dots	74.3789754816	82.371212652
dots	51.3000415253	17.4522354447
dots	52.3754137041	48.838335582
dots	72.3035497832	49.126761868
dots	50.7312343384	82.0871306443
dots	49.804852969	17.5840330258
dots	52.6844263217	48.9072413377
dots	49.1041292662	47.531099973
dots	50.7602442676	82.8716477904
dots	50.3653605902	47.5338901487
dots	73.7750920866	82.6457657722
dots	49.2846892359	47.3847330109
dots	52.8444810999	49.1194887463
dots	26.368795162	18.0960306725
dots	49.5300338903	17.0843028053
dots	73.5423935635	82.4205815323
dots	73.4063120275	17.7153545231
dots	52.1127475692	82.0941145401
dots	50.3713407855	82.9424819102
dots	27.7657958917	80.5567426242
dots	51.9126576689	82.0341873086
dots	75.0125141025	81.7917967605
dots	73.7725854723	82.5132538505
dots	74.4419206988	82.745346091
dots	49.3270789652	17.2273174012
dots	26.629145689	17.491117236
dots	51.8029633136	82.0625979556
dots	50.1447275709	17.1062750316
dots	49.1036802431	48.5683478783
dots	51.7371859816	82.0756639357
dots	72.2766847434	49.2488080492
dots	51.094177065	51.6140088495
dots	72.6602892164	50.6508690299
dots	51.1998001406	49.9974004388
dots	51.6654188478	81.6439096139
dots	51.7993515269	48.6183469723
dots	51.6249689362	49.9813734701
dots	50.7028126527	17.4363372032
dots	26.4053444724	17.4636295665
dots	51.1680723864	82.460963581
dots	27.5645760285	81.1817779043
dots	72.4646675695	50.8858414836
dots	72.4988692069	50.3926483591
dots	72.3233215364	19.3603856699
dots	50.299145151	17.0935921252
dots	49.1623154026	17.2733148253
dots	73.5408832416	18.4677718245
dots	72.5811274461	50.5317857244
dots	50.4126804364	82.7882219604
dots	50.0447088926	17.9758046886
dots	27.7332394567	48.9989552629
dots	27.8233611023	50.1198668173
dots	27.0541793291	18.1146128102
dots	49.5565246903	17.0379964631
dots	74.1620694518	82.135263202
dots	73.7595466446	17.3955311526
dots	72.3646448438	18.7528077209
dots	72.5173402146	49.5510008633
dots	51.9536756301	48.269405016
dots	50.6766258862	48.6273817507
dots	51.6292221751	51.9374584823
dots	48.9340430171	17.2546406666
dots	72.7048183097	48.8658737196
dots	72.6703443799	51.4857523765
dots	27.4273855075	48.4853290192
dots	50.2461166363	17.1833272229
dots	49.8324453655	17.4498333191
dots	50.5693993018	17.2028314914
dots	51.9170401673	47.9770130556
dots	52.3946043959	49.3323324542
dots	51.9674908971	81.875813428
dots	49.6437961951	17.3247637188
dots	72.4292584597	50.6514402104
dots	49.2072751445	17.4694179681
dots	50.8356054294	48.7040458369
dots	72.1572879084	19.3611791821
dots	26.9430004807	18.0558678843
dots	50.0796078942	17.1901916373
dots	73.1853389397	18.1978962908
dots	50.2120041797	17.2752427089
dots	50.7330620048	17.2066545497
dots	50.5965945595	17.0868513671
dots	27.6283123536	81.4351277685
dots	51.4787204097	47.6364351523
dots	26.6501031675	17.7028522333
dots	52.4240394312	48.3684634264
dots	73.4614169575	82.5142789395
dots	49.5875708593	17.2233110688
dots	72.1003255187	50.524411015
dots	73.1152239018	82.2659346111
dots	51.5168360115	47.8728833231
dots	50.4361300186	17.8122796711
dots	72.6904044112	51.9081550415
dots	52.4260007964	49.0858120003
dots	49.8928780702	17.2987207279
dots	74.2144609441	82.8611136538
dots	73.6969897946	82.4241427069
dots	26.9142945732	47.8720377242
dots	74.1329824058	82.7415842797
dots	52.3012195588	81.7777763908
dots	50.6484596468	49.485152531
dots	51.781171727	47.6943593751
dots	48.9476556535	17.4538463899
dots	49.8839935056	17.6668921498
dots	51.1815320029	49.224026764
dots	27.7435859378	49.1443959413
dots	52.4097627886	49.6908809656
dots	27.1641774014	18.0357549152
dots	51.8972499409	48.8535411055
dots	72.2591570777	50.9603155156
dots	51.167521452	17.420245605
dots	27.6203663353	48.5659590648
dots	49.9307207142	47.4673197077
dots	52.4681488416	48.4153538361
dots	74.8559822601	82.9154318552
dots	73.236980457	82.042128935
dots	73.4620941227	82.5367663286
dots	27.3620534602	81.8157904304
dots	51.1207066875	17.3947014893
dots	50.5367036851	17.3415187427
dots	52.4107069522	51.5750330675
dots	50.4937192377	17.1776021089
dots	27.8390086322	49.7707408011
dots	74.1037194415	82.4942552661
dots	72.5798472332	50.5879235624
dots	52.3573674622	81.8495188222
dots	52.6708104355	50.1132396455
dots	51.0228694742	17.6444611807
dots	51.1465476317	47.9850897892
dots	51.6271169534	82.442521141
dots	72.7639056548	81.747378725
dots	52.7147488521	48.9953913799
dots	52.1156667203	81.6858617343
dots	27.1840446364	18.3913597653
dots	51.6501381423	52.1114643515
dots	27.0370819922	17.8810892907
dots	51.8508571121	82.3561777209
dots	26.7269371682	17.7606977249
dots	52.322212218	50.5645507887
dots	48.8227262477	17.6769138553
dots	27.5744015758	49.0564124617
dots	49.8660272233	48.5332686485
dots	50.7188153686	82.4122022415
dots	51.1166125443	82.2805033838
dots	49.684995873	47.1423974148
dots	51.7576790559	48.1544667456
dots	74.3722689113	82.841644194
dots	50.3586042758	17.3404105797
dots	74.669864644	82.6451967575
dots	73.1702631156	51.291784998
dots	50.3430362625	17.3356957351
dots	72.2763997441	49.8925756023
dots	51.9595008711	48.6311129889
dots	72.5113639515	49.5169965661
dots	49.3188735515	47.7677390556
dots	51.2024349254	47.8424314409
dots	51.2493548382	48.8517496193
dots	73.2234625736	82.3312387934
dots	52.3509264731	80.8660918457
dots	72.0155954415	49.749196998
dots	51.392090777	82.0253019846
dots	73.3294708766	82.3957569897
dots	49.8036552414	17.3541049007
dots	72.2623300967	51.0379274616
dots	51.3503610268	49.5809716854
dots	26.8276058091	17.7805532034
circle	57.6096345186	76.156492762
circle	82.4211578581	43.2235319642
circle	27.2447746803	37.0583449182
circle	51.6642427971	19.4412210915
circle	62.8711228513	75.1664261798
circle	61.7128432691	75.4747106482
circle	42.0963043187	21.6404698004
circle	64.9488945365	21.3238895667
circle	44.0795997559	20.9102874724
circle	60.510314401	19.952848952
circle	44.3754085193	20.8166816898
circle	44.3777956556	74.8720494112
circle	66.5563875378	73.6034590436
circle	62.7165592737	75.25855102
circle	29.7625573504	62.9701989335
circle	72.7954595391	69.6893858491
circle	69.4361659508	71.9610717061
circle	53.3684603793	18.8919363464
circle	50.3755771264	76.2934906848
circle	82.0342884775	54.5837436177
circle	53.8497980161	76.5323647896
circle	51.8141791784	19.2689299129
circle	46.2804995334	75.1931459273
circle	42.6362651184	74.2916153375
circle	59.5828623397	75.8456658728
circle	72.7493582769	69.6206082737
circle	60.1833153682	75.9240227691
circle	47.4434001522	20.0627870317
circle	29.5942748092	33.3809520603
circle	38.1699370515	24.3046598874
circle	62.1901510388	20.300733957
circle	64.3386645541	74.5413235007
circle	52.3093375143	19.2037540178
circle	59.7308086971	76.0016312311
circle	55.429373533	76.3938783072
circle	52.4193495062	76.8740796661
circle	52.1484041739	76.4218306407
circle	63.1130359207	75.0709354397
circle	63.4119691462	74.9119601231
circle	70.9927940636	71.2925232619
circle	59.5788056468	19.2788344885
circle	40.0230441059	23.0970785225
circle	54.0570041521	76.406178509
circle	46.8616887247	20.2533004632
circle	31.1277223896	30.8214228923
circle	58.8530121639	76.1099835024
circle	72.4922328097	25.8907129958
circle	44.7158905405	20.9329043744
circle	73.363846348	69.1487476161
circle	40.4737983708	22.8700246067
circle	56.5656125848	76.2574514657
circle	31.83392179	30.06646207
circle	52.0144103886	76.4469864928
circle	58.2475085986	19.4201380692
circle	40.0482063665	23.1209427134
circle	52.8126945682	76.3543813885
circle	52.8895110308	76.3214498101
circle	61.9791430075	75.3005157919
circle	81.8441529602	56.3906267127
circle	74.2280318879	27.4751081354
circle	45.4288425987	20.5879520032
circle	50.7046368664	19.4910747532
circle	58.6342645829	19.666604525
circle	82.8260719709	49.9863983997
circle	55.7472005158	76.5126513298
circle	41.7981607043	21.9501954483
circle	26.2240062392	42.5327244275
circle	26.5701049691	41.0182805389
circle	37.4666630094	24.6167747656
circle	55.7901528689	19.2565617831
circle	67.1618370698	73.2508625523
circle	63.1925684115	20.3057151085
circle	59.4205324932	19.4131595069
circle	82.8468330204	51.2888726807
circle	81.8553029605	55.532715383
circle	68.6314162528	23.0924402141
circle	37.6306619585	24.4001660876
circle	41.0341691247	22.5505824362
circle	76.2183487899	66.0465051341
circle	80.8608183484	37.2052337767
circle	30.1752929544	32.3800416151
circle	43.122230703	21.4554138637
circle	51.0380298406	19.3915703859
circle	55.950321447	18.9460970781
circle	48.8283712641	76.3431708548
circle	73.9630430123	68.6172486645
circle	54.2591055947	76.6236988377
circle	42.2019664814	21.9358697032
circle	79.1306168813	62.924256297
circle	52.1418226114	19.3755951938
circle	57.5960521126	76.2539795528
circle	50.532790628	19.3645449911
circle	39.9009403072	23.0624763786
circle	46.8884243825	19.9392786597
circle	61.2480363587	19.9944837648
circle	52.5682295957	19.1082552841
circle	40.8507110227	22.6272135959
circle	57.9307070742	19.5074635614
circle	48.4449601083	75.805322106
circle	29.2385791295	61.7414510296
circle	34.5074204256	27.1791738102
circle	26.1648891415	42.6339977651
circle	61.2640621914	75.8348643595
circle	48.1772234093	19.96348799
circle	74.262754322	68.2089784417
circle	61.9248701522	75.4632512068
circle	49.2059494321	75.890997526
circle	59.0711495765	19.5658578269
circle	70.7759821649	71.1906444227
circle	47.2909431902	75.5456520641
circle	44.5585411386	20.9513237448
circle	64.3769965296	74.5422123925
circle	65.719336823	73.9384742586
circle	25.7526012727	45.512193929
circle	58.5639507779	76.95368768
circle	56.5142707059	76.4130323533
circle	62.2453274295	20.4452846038
circle	60.7503274965	20.0070302936
circle	41.6659976963	21.9102474315
circle	38.965853038	23.1715029542
circle	50.8130365968	19.2122677378
circle	25.8193031751	45.3831411049
circle	33.7188307397	28.0245711227
circle	43.7686656094	21.2399260471
circle	32.0462240563	29.6006700423
circle	79.9803917596	60.1859548741
circle	44.1631854006	20.9378734957
circle	28.1469187485	59.4425893647
circle	48.4596386093	19.8258283407
circle	62.6400655563	75.1059514675
circle	71.3551809876	70.7365209804
circle	62.2211004565	75.2918400224
circle	60.8082489671	75.5677831969
circle	56.6133335208	76.2824639356
circle	47.828630597	20.0159817648
circle	55.0609964096	18.7760367713
circle	72.0776113868	70.7350247034
circle	40.5466818982	22.750153119
circle	36.2186392875	25.5092494312
circle	65.5602641512	74.4661969558
circle	75.6693118937	66.9496990316
circle	63.3338555681	75.1674610352
circle	63.6616292048	75.0209875351
circle	47.0996001682	20.2184740503
circle	68.9692703899	72.6167772465
circle	63.7278943546	74.7735561502
circle	67.5398379039	73.2875018826
circle	50.570876253	19.3659637939
circle	52.1194633503	76.4118346756
circle	34.5071339616	27.1642063926
circle	49.0350125321	19.6406705874
circle	39.3932582861	23.4661515295
circle	53.2370891467	76.3219241644
circle	30.3050104189	32.2092580051
circle	59.9120902337	75.955628541
circle	45.6577675486	20.6287283664
circle	32.2983250309	66.1676515627
circle	74.2818223341	27.5125582186
circle	48.8743251498	75.8619112088
circle	55.0217479929	76.3271030184
circle	25.6309460655	46.3527331305
circle	32.3387625278	66.1520509957
circle	58.138806143	76.277404642
circle	39.3874876095	23.3314675397
circle	64.7203758414	74.540808488
circle	75.226897994	67.1448239224
circle	43.862718245	20.6314888182
circle	73.4858887436	26.6605188382
circle	36.484234146	25.5511017726
circle	80.2408247052	59.9096419587
circle	57.3262668062	76.2420475436
circle	77.8174982252	31.6230935286
circle	47.5321974167	76.1283827915
circle	58.5457781315	76.0633760797
circle	57.4926729326	76.5844688705
circle	81.2800201379	38.5277880637
circle	50.8059149803	76.1704384046
circle	67.3169677374	73.4031840093
circle	58.2079290267	19.5358274706
circle	65.751489026	21.3497943962
circle	31.3310098114	65.0022487368
circle	35.4985542811	25.8492644063
bullseye	66.2517848678	84.1963373616
bullseye	73.5351458453	47.3680040536
bullseye	34.9041575993	49.2147162759
bullseye	56.9112047971	28.8031589586
bullseye	68.4037836297	60.8189444037
bullseye	57.0036233094	86.1413245525
bullseye	39.8902757136	12.1310465
bullseye	70.8532508347	13.0946015351
bullseye	42.775107378	11.1760546962
bullseye	61.4699899287	29.988423363
bullseye	41.6756860727	33.0975379862
bullseye	48.4734078585	66.280307818
bullseye	75.5217047166	79.61371001
bullseye	54.8150728506	66.9875581836
bullseye	43.0783672508	63.7773538588
bullseye	88.4392475543	65.4424977511
bullseye	74.397727566	80.6397357201
bullseye	53.3929167748	9.6909545716
bullseye	50.2401955925	66.7251544267
bullseye	73.6385619162	47.2185612169
bullseye	46.9511795593	85.1799716964
bullseye	44.2297962772	10.7319127646
bullseye	41.8930412673	62.8943615833
bullseye	47.2220135867	65.9122377321
bullseye	62.1175811279	85.4895045139
bullseye	59.8396585108	66.1612434992
bullseye	62.3091833455	85.3291733685
bullseye	53.2287740772	28.5815971459
bullseye	39.3123698294	35.5745324407
bullseye	36.8264304161	13.6850287221
bullseye	64.1384457566	31.4814896094
bullseye	75.3633450278	80.0259926353
bullseye	64.8040597699	10.8218399336
bullseye	50.2019177159	86.0993632098
bullseye	57.1119711838	67.0773079536
