dataset	x	y
bullseye	45.0260447473	85.1333069538
bullseye	40.0964335545	83.563808468
bullseye	60.5351821273	85.7850469004
bullseye	64.9321423799	84.7895358734
bullseye	64.6536486722	64.0812007194
bullseye	55.5456574919	28.4721692578
bullseye	28.2274449828	19.6953257098
bullseye	54.4108935793	86.3077970104
bullseye	46.1348308863	30.1827624166
bullseye	38.625965654	37.0107920215
bullseye	58.5413035968	66.6743353064
bullseye	71.7958766499	39.6744659815
bullseye	36.1473130054	41.951004473
bullseye	87.9016814604	66.4774729856
bullseye	51.3841924955	28.5967039106
bullseye	54.7111971589	86.230192552
bullseye	37.9069153083	37.6365722895
bullseye	40.7688248779	61.8796234729
bullseye	58.9536035376	29.3856565378
bullseye	36.3717089109	13.7717570642
bullseye	52.0627713166	67.0411370964
bullseye	36.7579523125	82.0523978199
bullseye	66.5780863065	62.9118341538
bullseye	72.7235614201	42.2054224822
bullseye	82.8612929701	22.0882601571
bullseye	47.2211837884	29.8459942551
bullseye	59.6503279009	29.1771376483
bullseye	53.0573639626	9.36440656101
bullseye	70.8737945526	37.6876413937
bullseye	49.8154355076	66.7225070418
bullseye	40.3801603334	12.0188300221
bullseye	16.828437202	38.9173926096
bullseye	16.8768487547	38.8396053855
bullseye	28.8385476111	18.9801782681
bullseye	49.7273197203	9.818796645
bullseye	66.3950471704	84.3179649739
bullseye	66.4027330496	32.6588528878
bullseye	62.5341984872	10.4141295348
bullseye	71.5062033531	56.5172408756
bullseye	72.6811060384	41.6310056246
bullseye	72.4758339815	40.8948338904
bullseye	35.3274307925	43.4631550148
bullseye	45.1406636424	30.7467347213
bullseye	71.7269998438	56.1719048971
bullseye	71.9420375549	40.1328860945
bullseye	40.0433627582	34.6733302469
bullseye	42.7366670664	32.1668232021
bullseye	56.2057628571	9.39345120135
bullseye	46.2854794306	30.2376889411
bullseye	52.2166367096	67.207749661
bullseye	72.8698871943	51.776565196
bullseye	52.4727151026	67.0138017653
bullseye	47.9319147503	29.3950988075
bullseye	73.1626620032	52.4365897832
bullseye	46.0011784811	10.2284744715
bullseye	47.3689354735	65.9902466232
bullseye	55.3982974381	9.52915012801
bullseye	34.436596637	14.861197827
bullseye	51.9068836671	28.9784112304
bullseye	63.8074078125	31.5010035748
bullseye	55.3745587929	9.3907467866
bullseye	47.3682546243	10.0053806417
bullseye	53.7599404182	28.633933753
bullseye	32.3116118071	79.4234901033
bullseye	35.0983131877	45.8229497803
bullseye	27.5639086303	20.0986199619
bullseye	35.022668676	44.8538138719
bullseye	70.1582918741	82.870662723
bullseye	42.8207884307	11.0944166426
bullseye	72.1961753288	55.2401640604
bullseye	69.4953801996	83.0388941089
bullseye	44.8756477219	64.5354470563
bullseye	58.2274283761	9.59425730068
bullseye	69.9652878617	58.1254227911
bullseye	66.981764276	62.3670928803
bullseye	43.2080999397	10.9573747342
bullseye	63.3424281243	85.1983977411
bullseye	61.8941142047	85.5365012081
bullseye	35.0247964888	48.4780527323
bullseye	63.7466676639	85.001381992
bullseye	46.0412099294	65.4758392727
bullseye	68.7294427024	60.7336130999
bullseye	51.2421202604	28.8174309931
bullseye	44.9260102589	30.7306427677
bullseye	39.864029415	12.1268508266
bullseye	65.3898783708	32.3628003919
bullseye	35.1280373252	50.6199893427
bullseye	35.1883283318	46.0186231248
bullseye	33.5564810906	15.4379215402
bullseye	41.8493028594	33.1107809186
bullseye	91.4645553108	54.276119954
bullseye	50.7513289755	28.8254277825
bullseye	37.1382313902	56.2347460305
bullseye	51.3245955776	29.3694279221
bullseye	50.0617177646	66.8388631061
bullseye	71.1286744081	82.4103384088
bullseye	62.7621580839	65.3342922465
bullseye	68.2631690948	83.3928038006
bullseye	47.7143304937	66.1693254562
bullseye	53.3909749147	9.47659774941
bullseye	60.0788225062	29.3294901661
bullseye	67.0688514179	62.2757080212
bullseye	48.4806233045	9.78936730909
bullseye	38.3303831911	36.6401749551
bullseye	75.5666109354	79.79350494
bullseye	65.342854895	63.4890309543
bullseye	58.156326506	86.0884980538
bullseye	59.9762207034	66.4365586203
bullseye	41.2184950618	33.9143743701
bullseye	70.9490431819	57.5695335157
bullseye	60.5905034178	85.6737632611
bullseye	79.3795586977	76.8183483183
bullseye	54.1039680401	28.5486815203
bullseye	55.9071451284	86.1903552112
bullseye	37.0165144028	13.4291751792
bullseye	47.1883875067	29.6752046083
bullseye	33.8707616725	15.2176079695
bullseye	53.8873815954	67.3004304882
bullseye	23.4128767577	24.9932889866
bullseye	59.2031455585	66.4731555139
bullseye	53.3421285851	28.5361891088
bullseye	37.9773079928	58.4086893442
bullseye	63.8954363003	31.5892319233
bullseye	46.8009200573	65.6309411433
bullseye	54.1752574808	67.2443290808
bullseye	35.0328074392	47.0161994793
bullseye	36.5966714028	55.1393412864
bullseye	60.1789616396	85.8349003354
bullseye	43.8392804403	10.7675919087
bullseye	71.0631008112	82.413145609
bullseye	61.0078590279	66.0069152952
bullseye	40.3937808449	11.929502425
bullseye	73.233261546	46.2728956309
bullseye	36.7463838589	39.6323328812
bullseye	92.3164841827	53.6036606907
bullseye	56.5957268212	66.4861619186
bullseye	71.130198532	38.2845665483
bullseye	36.7297971525	56.1719024563
bullseye	69.4168237297	83.1690819018
bullseye	49.2789675121	66.3053937582
bullseye	71.917940263	40.1475618392
bullseye	55.1932540033	86.1445825547
bullseye	60.7555046571	66.1070156579
bullseye	52.7183843236	28.6738559507
bullseye	61.5176188718	29.7485037895
bullseye	37.3042826949	57.3698935108
bullseye	42.5811791949	32.6720139074
slant_up	61.9660035136	89.7081471489
slant_up	74.0892297823	46.7204955379
slant_up	34.213424959	36.475948936
slant_up	58.5297441131	30.8943955643
slant_up	44.1528656898	46.8453552252
slant_up	59.4820986564	87.132555916
slant_up	42.4161394478	14.8777563743
slant_up	71.3663081104	23.8012467956
slant_up	39.8648886776	12.556273676
slant_up	60.0268995612	32.345977651
slant_up	49.8098767941	22.1274763331
slant_up	38.4115278245	68.9242113365
slant_up	78.5835365409	78.4554177933
slant_up	62.575931879	64.7166914619
slant_up	33.1901729898	60.5536663147
slant_up	81.2744029783	52.9843761153
slant_up	92.0842045758	90.7550685039
slant_up	53.4681358972	6.17544437069
slant_up	45.4622136315	47.996678992
slant_up	72.9620677907	43.9226795716
slant_up	43.3583952936	91.0406451549
slant_up	43.3971641104	15.1802381834
slant_up	38.6639008107	67.0536994732
slant_up	53.5291683247	55.2703876058
slant_up	49.8323030615	77.2310002826
slant_up	61.1301260585	59.8749684964
slant_up	70.0137719514	69.522339286
slant_up	60.3679075486	32.8782756226
slant_up	47.1268616619	47.6875298093
slant_up	33.007645402	5.30284972246
slant_up	59.4561758107	31.769079898
slant_up	77.0528842503	79.2375160384
slant_up	62.3611522818	14.7665176654
slant_up	51.9878222419	79.207669835
slant_up	56.2822413114	55.3853365562
slant_up	45.4612970623	92.9055474475
slant_up	42.6061196342	90.3981594859
slant_up	66.4120940962	96.6543776338
slant_up	70.0017333349	72.7669288275
slant_up	66.0738583231	67.3646399087
slant_up	61.9023395629	34.3438440895
slant_up	37.2599519755	35.9373567179
slant_up	56.7400122715	84.313473813
slant_up	46.410919498	18.0499970004
slant_up	38.6483590301	38.9042751137
slant_up	57.6684687588	59.5546612107
slant_up	65.1087691296	37.6211719391
slant_up	48.0998132103	49.5326770859
slant_up	87.3864803538	59.2621670188
slant_up	54.5485459647	52.7695772322
slant_up	55.3868209667	83.2565438727
slant_up	45.7478831165	48.4135945079
slant_up	52.7939781307	51.302115573
slant_up	59.6596777126	31.6441783217
slant_up	31.0072598475	2.4272427305
slant_up	45.5004483989	74.4141777026
slant_up	43.6162065285	91.3509152328
slant_up	57.7055661555	60.1197309151
slant_up	62.3524145893	31.9682181165
slant_up	75.8962850569	28.5438022185
slant_up	54.6480710757	27.3378713312
slant_up	55.770619722	28.4324098848
slant_up	54.9067600371	7.05164861659
slant_up	65.6493621448	36.8769468905
slant_up	43.7228163477	72.0780141689
slant_up	40.2000530888	11.5013804283
slant_up	16.251203826	44.0431540221
slant_up	20.981008582	48.3072993541
slant_up	16.8969307169	16.3140892449
slant_up	57.7554314973	10.2531189976
slant_up	71.8206078866	99.1706979828
slant_up	62.8404679707	35.1411943234
slant_up	62.4391781901	14.7836253147
slant_up	74.3190736711	45.6446410871
slant_up	65.2813534414	36.5234330414
slant_up	48.3494955005	50.3160364868
slant_up	39.6892504692	41.3496541557
slant_up	52.26043971	24.7837687667
slant_up	84.8920715224	56.5335220428
slant_up	68.8696997481	41.5070981291
slant_up	31.4374312579	33.6571355312
slant_up	27.3463602333	28.3678783492
slant_up	52.9276153444	5.15584397925
slant_up	64.557637458	36.1598105314
slant_up	48.8610333618	51.2656992919
slant_up	56.1217291015	54.154279224
slant_up	50.4283006063	78.025897621
slant_up	52.9760042418	25.0949550163
slant_up	65.1441360455	37.9037180082
slant_up	48.4170101987	1.0201268829
slant_up	51.8445109289	52.9232657814
slant_up	57.4847183454	9.8789723702
slant_up	18.44161392	19.6167622264
slant_up	61.4332989883	33.3291460577
slant_up	63.8328066519	34.2186217294
slant_up	55.9596124257	8.54880936474
slant_up	38.4121093573	11.0424456249
slant_up	61.6184504688	34.4323463804
slant_up	36.1321241832	84.1423514423
slant_up	50.548571757	50.1673631461
slant_up	23.0333511172	24.1004476156
slant_up	52.708690905	50.2040079385
slant_up	87.2204223492	89.5096435042
slant_up	43.2146587325	15.8412505464
slant_up	63.6295545625	65.3682808958
slant_up	82.8407172021	85.3475346488
slant_up	37.8052421178	65.3526082634
slant_up	53.0471607534	25.3452928659
slant_up	63.3624913324	61.8673178694
slant_up	50.1293995037	52.1767329609
slant_up	52.0598829301	24.7811179349
slant_up	64.7397132079	66.8587109109
slant_up	63.2061867617	91.5345067804
slant_up	37.5702175095	35.4750858391
slant_up	66.0141871836	96.2281355527
slant_up	51.188572282	78.5169591321
slant_up	52.0458461599	51.7855131037
slant_up	59.1341409144	31.1716860043
slant_up	49.6912508641	22.0962342027
slant_up	49.6274272655	20.8715225546
slant_up	45.8987967947	48.4828204612
slant_up	42.4703885061	42.8972842245
slant_up	41.3303559044	40.5645382132
slant_up	41.5782930254	13.1583503102
slant_up	47.9968834075	47.173794809
slant_up	81.0418345985	53.6322952814
slant_up	55.2999913723	27.6725405069
slant_up	24.4391357692	53.256009259
slant_up	48.8651686953	47.4953310233
slant_up	59.3629255376	58.1221303308
slant_up	73.8686918583	74.365377497
slant_up	71.0084559182	72.5991473224
slant_up	65.8885219735	93.5413221267
slant_up	39.3239149275	68.2074735382
slant_up	47.0362598198	19.4567595279
slant_up	55.2644171521	27.979646521
slant_up	54.4325284089	55.0420672447
slant_up	50.8620164739	22.2804402981
slant_up	33.6118755686	34.4414392522
slant_up	67.8046756773	70.4668148519
slant_up	77.6848664679	49.6495235051
slant_up	58.6999356553	86.6760645452
slant_up	56.7347581344	55.9196279581
slant_up	49.3045007035	21.5545872983
slant_up	50.5667248932	51.5005246997
slant_up	62.4965461658	92.1477384961
slant_up	78.0399460209	78.2889108972
slant_up	58.5584578384	31.3452694053
slant_up	55.3173804094	82.5208350152
slant_up	37.1518657158	9.93271742597
slant_up	60.6272516939	32.9721007068
slant_up	30.3287817174	2.7950266515
slant_up	40.5289056335	68.4406177853
slant_up	21.9602903889	22.9092689303
slant_up	62.0818084194	63.066854555
slant_up	47.0046631461	19.5700288639
slant_up	36.8488123893	66.1443788995
slant_up	65.3684744523	37.0544429184
slant_up	38.6735045976	66.1333017819
slant_up	52.7651460265	80.8138690746
slant_up	44.6449811273	42.9867249579
slant_up	56.3557499462	56.3698395265
slant_up	62.7908403333	90.7745139214
slant_up	45.6023560911	18.1880002036
slant_up	73.8234267297	72.8556524532
slant_up	63.0282586945	60.248785245
slant_up	39.3325931777	11.5122032727
slant_up	70.6107189529	43.3463018971
slant_up	42.9876176802	42.5016350341
slant_up	83.8500085708	54.4582911121
slant_up	58.0981014539	60.8104526507
slant_up	65.9010356456	38.1969153868
slant_up	50.2942389307	50.4738498423
slant_up	67.1584637658	69.8248190808
slant_up	46.2240949429	76.44995472
slant_up	71.1249285487	43.2907599835
slant_up	44.0090721269	92.1207239033
slant_up	61.1208859477	62.5828571338
slant_up	62.4764683037	35.1340037568
slant_up	67.0776479466	39.7066183708
slant_up	46.7700234231	46.3134495219
slant_up	31.6106715999	29.5708973609
slant_down	67.5874259761	83.5405289169
slant_down	84.1318643902	46.8008902907
slant_down	29.5282922021	38.8129062621
slant_down	49.1904475652	20.5324772867
slant_down	51.3335491847	47.7457676113
slant_down	57.4164606542	94.2303900595
slant_down	38.5368534206	8.95056973178
slant_down	70.867274304	27.9167674891
slant_down	42.4413044695	5.71657675881
slant_down	57.9837156042	40.63523399
slant_down	42.4441292869	25.7767855445
slant_down	37.5973025742	60.2627776835
slant_down	75.0674054737	77.3209861919
slant_down	64.6912854343	65.5917285576
slant_down	46.6594028229	51.3301925817
slant_down	90.9269154848	61.3726489796
slant_down	71.5506599788	81.2214458268
slant_down	62.0202954784	5.6230472335
slant_down	44.8772391761	52.5962769899
slant_down	74.9621411566	53.7993002941
slant_down	38.9867139312	89.0871826174
slant_down	41.0420061424	6.54360792948
slant_down	48.9331464872	49.981681159
slant_down	47.1898916332	50.7097718384
slant_down	55.9645619917	75.3723260298
slant_down	51.8286669788	48.2182644184
slant_down	57.6399273025	70.7380676108
slant_down	57.4247827197	42.6352343421
slant_down	53.4779577975	45.5475916626
slant_down	30.5380223688	17.0945503435
slant_down	67.4098964412	34.2200793507
slant_down	73.5080662247	79.2099855464
slant_down	50.6308491915	18.3257135894
slant_down	46.8599850279	83.2840683372
slant_down	59.8075196591	72.2203686974
slant_down	38.0267843347	93.5433349558
slant_down	34.0515928694	95.8769936421
slant_down	58.0845438707	91.3848274192
slant_down	74.3234101869	77.7508915688
slant_down	67.0082807343	62.6185177403
slant_down	55.7778704711	42.1946464603
slant_down	34.3580123142	35.2143064327
slant_down	66.495604458	84.4295053342
slant_down	43.4920860803	25.7243725667
slant_down	38.5371396574	30.6850100039
slant_down	58.9403201451	70.1319602996
slant_down	62.522784643	37.095470271
slant_down	48.234008789	51.0000064766
slant_down	79.0415416926	70.0991371796
slant_down	55.4614309273	43.0242708923
slant_down	60.9016619983	91.6961160127
slant_down	41.1841403929	30.5368341683
slant_down	46.5506349492	51.8106652049
slant_down	67.9561385812	33.0535650525
slant_down	33.7380889022	14.388374078
slant_down	48.9032421201	80.2105036996
slant_down	42.1344587229	89.9925986859
slant_down	63.8649568461	63.6236459391
slant_down	61.7995604097	36.6268200985
slant_down	70.5452232605	28.3783393633
slant_down	38.0671587731	30.2821125838
slant_down	51.5807943188	15.6277087341
slant_down	61.4769876244	5.77453745394
slant_down	61.2813587997	37.7021111117
slant_down	61.9194420233	65.2770159352
slant_down	35.4098873355	11.7629638129
slant_down	28.3012469387	39.2360702635
slant_down	25.4083362343	46.1231315188
slant_down	24.6423294689	23.8328809264
slant_down	55.0793504842	16.4831666489
slant_down	64.8412005031	87.774945061
slant_down	66.6162313456	31.2278706995
slant_down	62.1527837597	5.62922380929
slant_down	79.4337705498	48.686345102
slant_down	57.509979246	43.2829846181
slant_down	63.5591149446	39.0934410154
slant_down	48.9286751531	51.7557057474
slant_down	50.847540426	17.1969381729
slant_down	71.8639959175	59.4468231137
slant_down	65.8433104389	31.4169558237
slant_down	32.6804046821	34.5750870474
slant_down	35.6761674086	31.799490394
slant_down	66.6793778281	2.94106141365
slant_down	59.1372990577	42.2222803307
slant_down	45.9920892325	53.1092862986
slant_down	59.7918608638	38.3855916183
slant_down	52.8593083072	79.6025541225
slant_down	40.366690226	27.0217818895
slant_down	83.6372211351	47.4767900379
slant_down	46.860590485	0.469738228914
slant_down	48.012694723	52.5650998228
slant_down	60.9023968743	7.02586295276
slant_down	33.4304130843	14.9375296592
slant_down	48.1305803861	21.170622003
slant_down	63.1376988102	35.0921809499
slant_down	67.6330382044	3.62375832025
slant_down	48.3959059632	0.483669844256
slant_down	63.933625979	33.9980193818
slant_down	29.6075914193	68.67142684
slant_down	51.4459973677	48.0896321538
slant_down	26.1795789972	26.173312453
slant_down	51.1699842502	49.4577721937
slant_down	65.238633772	85.3860731277
slant_down	38.2529045344	10.1970941331
slant_down	75.7054910962	55.9478419239
slant_down	69.1495584844	83.1773088386
slant_down	40.9908223727	58.5953671711
slant_down	54.7369958695	15.9899900957
slant_down	70.8436584403	61.0800007039
slant_down	46.0848469002	54.241648058
slant_down	55.0242672823	13.7997825853
slant_down	70.8328544063	59.457915746
slant_down	61.4359336567	90.6293373206
slant_down	32.9126462137	35.0273451664
slant_down	70.1945058902	82.53970046
slant_down	55.5971034504	76.8262649892
slant_down	46.4034031167	52.5061810575
slant_down	61.7069354708	39.3427535092
slant_down	40.0334682823	31.2062591849
slant_down	36.636745459	12.9497597418
slant_down	54.5548622149	46.541123971
slant_down	30.2959037105	40.3533451474
slant_down	44.6467916493	52.9167718811
slant_down	33.0955730397	15.250014781
slant_down	48.6558094126	50.9624523811
slant_down	93.8766866378	58.1551407173
slant_down	47.6916189992	19.8530868781
slant_down	34.7439317636	63.239139011
slant_down	55.7384109333	44.006451194
slant_down	61.6329921268	66.2007109572
slant_down	73.876044464	78.6499451195
slant_down	64.0650107416	67.5431990412
slant_down	68.6186574849	83.1450787214
slant_down	33.7420210016	68.1761618675
slant_down	46.0737878855	22.7021766114
slant_down	45.7820627638	22.5254831843
slant_down	55.300323754	44.8267044955
slant_down	50.9386403876	17.7051520618
slant_down	33.1426658555	37.2820445887
slant_down	73.612485663	76.7997003489
slant_down	75.9661115945	56.1066045137
slant_down	43.9680967255	83.6925675684
slant_down	66.3902427236	65.4974406002
slant_down	48.3478245476	20.1647239115
slant_down	47.6199598928	53.4390192433
slant_down	57.3508184375	95.3228018559
slant_down	81.8038756438	68.1165233479
slant_down	55.622203599	42.7666820818
slant_down	56.2052254685	93.073202805
slant_down	35.770735662	11.8445413698
slant_down	55.6157796115	46.639858113
slant_down	33.5544971369	16.3917102209
slant_down	53.5670641452	75.0394835341
slant_down	13.5445167365	35.013161179
slant_down	63.4499600034	68.2528290581
slant_down	46.6213468664	23.0272234811
slant_down	34.4301113995	63.3208313577
slant_down	59.9011470304	38.4103840156
slant_down	43.969600506	57.2751280357
slant_down	60.4652675892	70.8583590378
slant_down	48.2802163974	53.8210505451
slant_down	45.6426860539	54.019210238
slant_down	68.4337980417	83.9871029806
slant_down	48.0787604728	19.8586758849
slant_down	71.5324408709	78.1226215562
slant_down	66.3712570227	65.2591682511
slant_down	35.6989957633	31.4793558586
slant_down	61.8813203042	38.6979087885
slant_down	54.7638851939	43.3409145317
slant_down	81.0773713532	48.9912003221
slant_down	66.2887849338	65.5160158412
slant_down	60.6877687332	37.2357773929
slant_down	51.886224266	46.6827069143
slant_down	72.0124711531	80.4303870915
slant_down	49.4085610552	81.0649934377
slant_down	61.4013458389	39.8634327541
slant_down	56.053366038	96.2505216153
slant_down	81.4210661089	71.1417287966
slant_down	47.199484367	20.5057622347
slant_down	65.8682366975	36.7517539486
slant_down	45.7434444612	54.1890043203
slant_down	33.434381747	35.9194959831
wide_lines	65.027024729	78.9730694927
wide_lines	67.7235383881	40.7619234048
wide_lines	34.440863544	41.5308592103
wide_lines	62.0517455944	30.0956926708
wide_lines	62.2436134085	51.689600369
wide_lines	65.304823104	91.2352358134
wide_lines	37.657209689	17.1758399778
wide_lines	65.7950251817	25.2806547349
wide_lines	32.1949000815	5.18898647584
wide_lines	64.6539849345	33.6279025288
wide_lines	38.5295464336	18.3049892924
wide_lines	39.46563803	65.7686990374
wide_lines	68.9131461513	74.838897175
wide_lines	63.4354270118	63.619952281
wide_lines	35.24818549	55.1417538004
wide_lines	75.2488934398	59.9057695953
wide_lines	76.7345662782	95.7903789033
wide_lines	59.9767858564	11.7194820584
wide_lines	37.555895378	61.8973206435
wide_lines	68.8645555261	47.3789709664
wide_lines	41.0713041473	85.9241403716
wide_lines	34.2544218231	14.6810551123
wide_lines	39.6105052192	57.3602256692
wide_lines	38.7228898708	49.2659407101
wide_lines	65.8700682003	84.202529221
wide_lines	62.5373342909	54.8195971526
wide_lines	66.927129087	75.2475142985
wide_lines	62.879973157	35.8581450108
wide_lines	39.9182266613	40.6572502747
wide_lines	32.7011186751	7.64217796768
wide_lines	63.4160594721	33.5231406736
wide_lines	72.8225445818	83.9497070064
wide_lines	64.7363193945	17.6026116915
wide_lines	41.2960038226	86.1781579953
wide_lines	64.933899134	68.0456301006
wide_lines	32.6093003269	95.1047101939
wide_lines	37.5800707249	80.9712016049
wide_lines	67.2362999314	93.184535409
wide_lines	65.3776981329	73.8801162531
wide_lines	67.668677901	72.3820224372
wide_lines	61.5489507539	37.5261176609
wide_lines	33.681977119	29.101747022
wide_lines	65.4062845958	88.9258870659
wide_lines	38.4385835349	17.4917640949
wide_lines	36.0157860126	38.13451199
wide_lines	60.527712844	66.1022885037
wide_lines	66.7105001249	44.3686471512
wide_lines	38.2975021906	48.8519373876
wide_lines	70.1171903288	58.8521665451
wide_lines	61.5964022986	43.0585292962
wide_lines	61.7078640995	77.1117130532
wide_lines	37.3679929625	37.2205713638
wide_lines	40.845738287	54.4915429824
wide_lines	61.8260975476	24.7791734037
wide_lines	30.2630842703	10.5307442731
wide_lines	40.3080891343	68.9884932164
wide_lines	37.6810067419	85.0596677363
wide_lines	64.0774229369	61.6922199414
wide_lines	68.8362809475	33.8067191412
wide_lines	69.4584737321	34.8319778612
wide_lines	62.6225973632	40.176921518
wide_lines	61.9789361194	28.3535392342
wide_lines	62.081437097	2.01463068947
wide_lines	66.9299274284	51.9864116672
wide_lines	63.3750746456	73.9273815518
wide_lines	38.616616411	17.7342540476
wide_lines	26.8756055716	38.7778286054
wide_lines	25.5221452894	43.9820636554
wide_lines	26.3541697591	13.8180156503
wide_lines	60.7098693404	19.3431213085
wide_lines	70.6924430911	99.0843708983
wide_lines	66.8726644244	33.7515384925
wide_lines	63.9954941285	7.80519010347
wide_lines	69.8136742227	46.4186217054
wide_lines	60.7097725973	44.2267311895
wide_lines	62.8175533374	45.3758503921
wide_lines	37.2254197815	45.5997353198
wide_lines	63.2608924115	22.7470751856
wide_lines	69.1120171736	62.8861941252
wide_lines	63.1064337516	36.8552080754
wide_lines	35.2272488857	43.974984132
wide_lines	37.833254422	23.6781728484
wide_lines	63.5823808853	5.70169896574
wide_lines	64.1797073098	29.6466497216
wide_lines	62.1979020881	60.6819112761
wide_lines	64.5039020108	56.2467897772
wide_lines	38.0595232563	64.5990042613
wide_lines	38.3329292918	32.3103131432
wide_lines	66.4048064406	47.3911763534
wide_lines	36.6873907231	5.26670388266
wide_lines	64.5883180837	63.2717526521
wide_lines	65.6492565614	9.21440036191
wide_lines	29.2273874729	15.6242393602
wide_lines	62.3173682955	27.7717669797
wide_lines	64.6102064455	34.0772522274
wide_lines	62.4895442677	5.2540647522
wide_lines	36.3777402011	4.79676310727
wide_lines	62.2906638616	25.8383042726
wide_lines	35.9664474846	76.4609325138
wide_lines	38.1333105747	44.2031384492
wide_lines	29.6673158522	26.2174006891
wide_lines	36.6342981645	44.5129640143
wide_lines	72.8927345675	99.690102848
wide_lines	36.363582259	12.8762067776
wide_lines	66.8616892768	58.3579212055
wide_lines	70.4947256575	91.6361883376
wide_lines	40.4620273227	58.0612358439
wide_lines	62.5725862604	21.2706699757
wide_lines	65.0423104784	56.3958340115
wide_lines	64.5805333982	44.6987047249
wide_lines	59.0158758758	14.8038416355
wide_lines	66.7260552238	72.191119294
wide_lines	66.0457622214	90.3404780781
wide_lines	36.7698419874	47.6915384047
wide_lines	66.7007853199	88.0740036304
wide_lines	40.6884527063	70.1500618604
wide_lines	64.0504148025	45.9750826254
wide_lines	61.7537071317	35.0403563339
wide_lines	38.3654407223	30.6377347943
wide_lines	35.34979839	18.9409711345
wide_lines	63.1639155552	43.8224977254
wide_lines	35.5037350539	44.4356192297
wide_lines	40.2407553506	41.2188034396
wide_lines	35.5076996558	20.441871323
wide_lines	35.7116966795	41.7368369355
wide_lines	75.9194605547	55.9642503397
wide_lines	62.5959861342	13.865480591
wide_lines	36.3592061996	49.6894703669
wide_lines	60.9533240866	35.2614209174
wide_lines	61.9844532942	51.5996098175
wide_lines	69.0248544179	74.3658126733
wide_lines	69.3283603587	68.2658788994
wide_lines	64.9587274236	86.788072428
wide_lines	35.9029270448	69.9326613341
wide_lines	62.2287012911	18.4316526088
wide_lines	65.7610427799	25.4249979812
wide_lines	63.717134406	57.9297172295
wide_lines	60.6414986925	22.3562714183
wide_lines	36.1703232934	38.3905019554
wide_lines	66.2606163715	73.3057355058
wide_lines	65.9949495365	50.496009825
wide_lines	63.8882156828	85.5242939375
wide_lines	63.3948125393	65.5996687054
wide_lines	38.0391260762	25.3498194029
wide_lines	64.7331227445	59.8520026309
wide_lines	63.7287468792	96.2624475
wide_lines	77.9393881974	81.5933522247
wide_lines	62.5672215089	36.6442370501
wide_lines	63.3308050967	87.2946174216
wide_lines	36.2874555151	16.2143671898
wide_lines	64.3374610582	36.9093134538
wide_lines	27.9658593382	0.100132835987
wide_lines	62.0177434581	61.5460696567
wide_lines	23.2093211678	24.452793942
wide_lines	64.6893918058	68.9491937962
wide_lines	38.8151502148	21.2445468092
wide_lines	35.879158191	60.8088472794
wide_lines	64.2149676841	40.8995484956
wide_lines	38.1522197259	63.4183421967
wide_lines	64.7802449882	75.0116853872
wide_lines	37.3115354145	40.0945652786
wide_lines	39.1455743003	55.9300911182
wide_lines	64.7004658027	84.2410697359
wide_lines	39.3157321673	17.4249064009
wide_lines	66.9610968797	78.9177218706
wide_lines	63.5634172811	51.577217772
wide_lines	37.7277740702	20.8742181893
wide_lines	62.9085658938	42.0666778581
wide_lines	37.9688599138	35.9647173411
wide_lines	71.7804033983	49.0292504888
wide_lines	62.7178154915	64.8027380739
wide_lines	64.7637676696	46.1743035443
wide_lines	64.8919512882	51.951138948
wide_lines	63.2603814591	77.3890622663
wide_lines	40.3678836174	70.2957526802
wide_lines	62.1349086032	41.9585055143
wide_lines	42.5529773627	98.1834095833
wide_lines	66.3985808063	68.4773515844
wide_lines	61.6650987853	25.074641231
wide_lines	64.4968090058	38.1282411509
wide_lines	39.9642000416	56.688948334
wide_lines	32.5841665341	27.2438076007
